Date,Ticker,monthly_range,monthly_range_avg,monthly_range_hi,monthly_range_lo
2024-12-01,TDW,8.9,12.3,16.6,8.1
2025-01-01,TDW,7.0,12.3,16.6,8.1
2025-02-01,TDW,13.0,12.3,16.6,8.1
2025-03-01,TDW,7.4,12.3,16.6,8.1
2025-04-01,TDW,12.5,12.3,16.6,8.1
2025-05-01,TDW,8.8,12.3,16.6,8.1
2025-06-01,TDW,10.2,12.3,16.6,8.1
2025-07-01,TDW,8.3,12.3,16.6,8.1
2025-08-01,TDW,17.0,12.3,16.6,8.1
2025-09-01,TDW,4.7,12.3,16.6,8.1
2024-08-01,TDY,36.0,42.8,61.3,24.2
2024-09-01,TDY,23.8,42.8,61.3,24.2
2024-10-01,TDY,43.5,42.8,61.3,24.2
2024-11-01,TDY,38.9,42.8,61.3,24.2
2024-12-01,TDY,27.9,42.8,61.3,24.2
2025-01-01,TDY,69.6,42.8,61.3,24.2
2025-02-01,TDY,30.3,42.8,61.3,24.2
2025-03-01,TDY,46.7,42.8,61.3,24.2
2025-04-01,TDY,83.6,42.8,61.3,24.2
2025-05-01,TDY,37.8,42.8,61.3,24.2
2025-06-01,TDY,30.3,42.8,61.3,24.2
2025-07-01,TDY,68.1,42.8,61.3,24.2
2025-08-01,TDY,22.0,42.8,61.3,24.2
2025-09-01,TDY,21.2,42.8,61.3,24.2
2024-08-01,TECH,13.2,10.7,14.0,7.5
2024-09-01,TECH,10.1,10.7,14.0,7.5
2024-10-01,TECH,11.9,10.7,14.0,7.5
2024-11-01,TECH,15.2,10.7,14.0,7.5
2024-12-01,TECH,8.9,10.7,14.0,7.5
2025-01-01,TECH,8.4,10.7,14.0,7.5
2025-02-01,TECH,18.3,10.7,14.0,7.5
2025-03-01,TECH,8.3,10.7,14.0,7.5
2025-04-01,TECH,12.7,10.7,14.0,7.5
2025-05-01,TECH,8.4,10.7,14.0,7.5
2025-06-01,TECH,6.2,10.7,14.0,7.5
2025-07-01,TECH,10.4,10.7,14.0,7.5
2025-08-01,TECH,9.9,10.7,14.0,7.5
2025-09-01,TECH,2.9,10.7,14.0,7.5
2024-08-01,TECK,8.2,7.2,9.6,4.8
2024-09-01,TECK,11.0,7.2,9.6,4.8
2024-10-01,TECK,7.1,7.2,9.6,4.8
2024-11-01,TECK,6.7,7.2,9.6,4.8
2024-12-01,TECK,8.7,7.2,9.6,4.8
2025-01-01,TECK,4.1,7.2,9.6,4.8
2025-02-01,TECK,5.4,7.2,9.6,4.8
2025-03-01,TECK,8.2,7.2,9.6,4.8
2025-04-01,TECK,9.4,7.2,9.6,4.8
2025-05-01,TECK,5.3,7.2,9.6,4.8
2025-06-01,TECK,5.5,7.2,9.6,4.8
2025-07-01,TECK,10.9,7.2,9.6,4.8
2025-08-01,TECK,3.4,7.2,9.6,4.8
2025-09-01,TECK,3.2,7.2,9.6,4.8
2024-08-01,TEL,14.5,17.5,27.2,7.8
2024-09-01,TEL,12.3,17.5,27.2,7.8
2024-10-01,TEL,9.4,17.5,27.2,7.8
2024-11-01,TEL,11.5,17.5,27.2,7.8
2024-12-01,TEL,14.1,17.5,27.2,7.8
2025-01-01,TEL,18.7,17.5,27.2,7.8
2025-02-01,TEL,14.3,17.5,27.2,7.8
2025-03-01,TEL,15.7,17.5,27.2,7.8
2025-04-01,TEL,30.5,17.5,27.2,7.8
2025-05-01,TEL,18.0,17.5,27.2,7.8
2025-06-01,TEL,12.1,17.5,27.2,7.8
2025-07-01,TEL,45.4,17.5,27.2,7.8
2025-08-01,TEL,11.5,17.5,27.2,7.8
2025-09-01,TEL,8.9,17.5,27.2,7.8
2024-08-01,TER,28.9,22.1,31.2,13.0
2024-09-01,TER,18.6,22.1,31.2,13.0
2024-10-01,TER,29.8,22.1,31.2,13.0
2024-11-01,TER,10.6,22.1,31.2,13.0
2024-12-01,TER,23.3,22.1,31.2,13.0
2025-01-01,TER,43.4,22.1,31.2,13.0
2025-02-01,TER,13.2,22.1,31.2,13.0
2025-03-01,TER,32.1,22.1,31.2,13.0
2025-04-01,TER,19.1,22.1,31.2,13.0
2025-05-01,TER,12.7,22.1,31.2,13.0
2025-06-01,TER,14.0,22.1,31.2,13.0
2025-07-01,TER,24.8,22.1,31.2,13.0
2025-08-01,TER,17.8,22.1,31.2,13.0
2025-09-01,TER,8.9,22.1,31.2,13.0
2024-08-01,TFC,5.0,5.1,6.7,3.5
2024-09-01,TFC,4.1,5.1,6.7,3.5
2024-10-01,TFC,3.9,5.1,6.7,3.5
2024-11-01,TFC,7.0,5.1,6.7,3.5
2024-12-01,TFC,5.7,5.1,6.7,3.5
2025-01-01,TFC,6.0,5.1,6.7,3.5
2025-02-01,TFC,3.5,5.1,6.7,3.5
2025-03-01,TFC,7.5,5.1,6.7,3.5
2025-04-01,TFC,8.1,5.1,6.7,3.5
2025-05-01,TFC,3.3,5.1,6.7,3.5
2025-06-01,TFC,4.6,5.1,6.7,3.5
2025-07-01,TFC,3.4,5.1,6.7,3.5
2025-08-01,TFC,5.2,5.1,6.7,3.5
2025-09-01,TFC,1.6,5.1,6.7,3.5
2024-08-01,TGT,35.0,17.9,27.0,8.8
2024-09-01,TGT,13.2,17.9,27.0,8.8
2024-10-01,TGT,14.1,17.9,27.0,8.8
2024-11-01,TGT,38.2,17.9,27.0,8.8
2024-12-01,TGT,10.2,17.9,27.0,8.8
2025-01-01,TGT,17.2,17.9,27.0,8.8
2025-02-01,TGT,14.7,17.9,27.0,8.8
2025-03-01,TGT,26.6,17.9,27.0,8.8
2025-04-01,TGT,19.7,17.9,27.0,8.8
2025-05-01,TGT,12.4,17.9,27.0,8.8
2025-06-01,TGT,10.3,17.9,27.0,8.8
2025-07-01,TGT,10.6,17.9,27.0,8.8
2025-08-01,TGT,13.7,17.9,27.0,8.8
2025-09-01,TGT,3.7,17.9,27.0,8.8
2024-08-01,THD,7.5,5.6,7.8,3.5
2024-09-01,THD,9.1,5.6,7.8,3.5
2024-10-01,THD,4.5,5.6,7.8,3.5
2024-11-01,THD,5.8,5.6,7.8,3.5
2024-12-01,THD,6.5,5.6,7.8,3.5
2025-01-01,THD,3.1,5.6,7.8,3.5
2025-02-01,THD,4.8,5.6,7.8,3.5
2025-03-01,THD,3.1,5.6,7.8,3.5
2025-04-01,THD,9.7,5.6,7.8,3.5
2025-05-01,THD,4.2,5.6,7.8,3.5
2025-06-01,THD,6.1,5.6,7.8,3.5
2025-07-01,THD,6.5,5.6,7.8,3.5
2025-08-01,THD,3.1,5.6,7.8,3.5
2025-09-01,THD,1.5,5.6,7.8,3.5
2024-08-01,TIP,2.0,2.4,3.3,1.4
2024-09-01,TIP,2.1,2.4,3.3,1.4
2024-10-01,TIP,3.3,2.4,3.3,1.4
2024-11-01,TIP,1.7,2.4,3.3,1.4
2024-12-01,TIP,3.1,2.4,3.3,1.4
2025-01-01,TIP,2.0,2.4,3.3,1.4
2025-02-01,TIP,2.6,2.4,3.3,1.4
2025-03-01,TIP,2.0,2.4,3.3,1.4
2025-04-01,TIP,5.0,2.4,3.3,1.4
2025-05-01,TIP,2.3,2.4,3.3,1.4
2025-06-01,TIP,2.1,2.4,3.3,1.4
2025-07-01,TIP,1.3,2.4,3.3,1.4
2025-08-01,TIP,1.6,2.4,3.3,1.4
2025-09-01,TIP,1.0,2.4,3.3,1.4
2024-08-01,TJX,13.4,10.9,15.5,6.4
2024-09-01,TJX,5.3,10.9,15.5,6.4
2024-10-01,TJX,7.3,10.9,15.5,6.4
2024-11-01,TJX,16.3,10.9,15.5,6.4
2024-12-01,TJX,7.6,10.9,15.5,6.4
2025-01-01,TJX,8.6,10.9,15.5,6.4
2025-02-01,TJX,6.9,10.9,15.5,6.4
2025-03-01,TJX,13.9,10.9,15.5,6.4
2025-04-01,TJX,14.9,10.9,15.5,6.4
2025-05-01,TJX,10.9,10.9,15.5,6.4
2025-06-01,TJX,9.2,10.9,15.5,6.4
2025-07-01,TJX,7.3,10.9,15.5,6.4
2025-08-01,TJX,21.8,10.9,15.5,6.4
2025-09-01,TJX,5.3,10.9,15.5,6.4
2024-08-01,TKO,18.2,22.6,30.8,14.4
2024-09-01,TKO,12.3,22.6,30.8,14.4
2024-10-01,TKO,16.9,22.6,30.8,14.4
2024-11-01,TKO,24.3,22.6,30.8,14.4
2024-12-01,TKO,15.8,22.6,30.8,14.4
2025-01-01,TKO,22.2,22.6,30.8,14.4
2025-02-01,TKO,33.8,22.6,30.8,14.4
2025-03-01,TKO,20.4,22.6,30.8,14.4
2025-04-01,TKO,30.6,22.6,30.8,14.4
2025-05-01,TKO,17.7,22.6,30.8,14.4
2025-06-01,TKO,26.2,22.6,30.8,14.4
2025-07-01,TKO,17.7,22.6,30.8,14.4
2025-08-01,TKO,42.5,22.6,30.8,14.4
2025-09-01,TKO,11.0,22.6,30.8,14.4
2024-08-01,TLT,5.1,5.3,7.3,3.3
2024-09-01,TLT,4.2,5.3,7.3,3.3
2024-10-01,TLT,8.4,5.3,7.3,3.3
2024-11-01,TLT,4.6,5.3,7.3,3.3
2024-12-01,TLT,7.9,5.3,7.3,3.3
2025-01-01,TLT,3.8,5.3,7.3,3.3
2025-02-01,TLT,5.6,5.3,7.3,3.3
2025-03-01,TLT,4.2,5.3,7.3,3.3
2025-04-01,TLT,9.1,5.3,7.3,3.3
2025-05-01,TLT,6.0,5.3,7.3,3.3
2025-06-01,TLT,3.7,5.3,7.3,3.3
2025-07-01,TLT,4.1,5.3,7.3,3.3
2025-08-01,TLT,2.5,5.3,7.3,3.3
2025-09-01,TLT,3.1,5.3,7.3,3.3
2024-08-01,TMO,36.6,60.3,82.3,38.4
2024-09-01,TMO,31.9,60.3,82.3,38.4
2024-10-01,TMO,75.5,60.3,82.3,38.4
2024-11-01,TMO,76.9,60.3,82.3,38.4
2024-12-01,TMO,33.5,60.3,82.3,38.4
2025-01-01,TMO,92.9,60.3,82.3,38.4
2025-02-01,TMO,81.3,60.3,82.3,38.4
2025-03-01,TMO,51.9,60.3,82.3,38.4
2025-04-01,TMO,86.7,60.3,82.3,38.4
2025-05-01,TMO,44.5,60.3,82.3,38.4
2025-06-01,TMO,39.1,60.3,82.3,38.4
2025-07-01,TMO,85.2,60.3,82.3,38.4
2025-08-01,TMO,56.1,60.3,82.3,38.4
2025-09-01,TMO,30.4,60.3,82.3,38.4
2024-08-01,TMUS,23.5,28.2,35.5,20.9
2024-09-01,TMUS,15.6,28.2,35.5,20.9
2024-10-01,TMUS,31.8,28.2,35.5,20.9
2024-11-01,TMUS,25.6,28.2,35.5,20.9
2024-12-01,TMUS,30.0,28.2,35.5,20.9
2025-01-01,TMUS,33.0,28.2,35.5,20.9
2025-02-01,TMUS,40.8,28.2,35.5,20.9
2025-03-01,TMUS,28.2,28.2,35.5,20.9
2025-04-01,TMUS,42.0,28.2,35.5,20.9
2025-05-01,TMUS,21.9,28.2,35.5,20.9
2025-06-01,TMUS,27.6,28.2,35.5,20.9
2025-07-01,TMUS,26.5,28.2,35.5,20.9
2025-08-01,TMUS,26.0,28.2,35.5,20.9
2025-09-01,TMUS,7.9,28.2,35.5,20.9
2025-09-01,TNX,0.2,0.0,0.1,-0.1
2024-08-01,TPL,144.4,284.0,429.4,138.5
2024-09-01,TPL,193.0,284.0,429.4,138.5
2024-10-01,TPL,305.7,284.0,429.4,138.5
2024-11-01,TPL,613.0,284.0,429.4,138.5
2024-12-01,TPL,522.2,284.0,429.4,138.5
2025-01-01,TPL,327.3,284.0,429.4,138.5
2025-02-01,TPL,218.9,284.0,429.4,138.5
2025-03-01,TPL,251.2,284.0,429.4,138.5
2025-04-01,TPL,405.1,284.0,429.4,138.5
2025-05-01,TPL,323.8,284.0,429.4,138.5
2025-06-01,TPL,149.1,284.0,429.4,138.5
2025-07-01,TPL,172.7,284.0,429.4,138.5
2025-08-01,TPL,123.9,284.0,429.4,138.5
2025-09-01,TPL,83.7,284.0,429.4,138.5
2024-08-01,TPR,6.8,14.1,20.3,7.9
2024-09-01,TPR,7.9,14.1,20.3,7.9
2024-10-01,TPR,8.9,14.1,20.3,7.9
2024-11-01,TPR,15.9,14.1,20.3,7.9
2024-12-01,TPR,5.4,14.1,20.3,7.9
2025-01-01,TPR,11.4,14.1,20.3,7.9
2025-02-01,TPR,19.5,14.1,20.3,7.9
2025-03-01,TPR,20.0,14.1,20.3,7.9
2025-04-01,TPR,16.8,14.1,20.3,7.9
2025-05-01,TPR,14.5,14.1,20.3,7.9
2025-06-01,TPR,11.1,14.1,20.3,7.9
2025-07-01,TPR,26.1,14.1,20.3,7.9
2025-08-01,TPR,21.4,14.1,20.3,7.9
2025-09-01,TPR,6.1,14.1,20.3,7.9
2024-08-01,TRGP,24.5,27.1,39.9,14.3
2024-09-01,TRGP,15.6,27.1,39.9,14.3
2024-10-01,TRGP,23.4,27.1,39.9,14.3
2024-11-01,TRGP,45.5,27.1,39.9,14.3
2024-12-01,TRGP,33.5,27.1,39.9,14.3
2025-01-01,TRGP,39.2,27.1,39.9,14.3
2025-02-01,TRGP,23.2,27.1,39.9,14.3
2025-03-01,TRGP,32.3,27.1,39.9,14.3
2025-04-01,TRGP,56.1,27.1,39.9,14.3
2025-05-01,TRGP,19.2,27.1,39.9,14.3
2025-06-01,TRGP,19.5,27.1,39.9,14.3
2025-07-01,TRGP,13.8,27.1,39.9,14.3
2025-08-01,TRGP,11.5,27.1,39.9,14.3
2025-09-01,TRGP,9.9,27.1,39.9,14.3
2024-08-01,TRMB,8.8,9.0,11.8,6.2
2024-09-01,TRMB,9.1,9.0,11.8,6.2
2024-10-01,TRMB,3.8,9.0,11.8,6.2
2024-11-01,TRMB,13.8,9.0,11.8,6.2
2024-12-01,TRMB,7.3,9.0,11.8,6.2
2025-01-01,TRMB,9.3,9.0,11.8,6.2
2025-02-01,TRMB,7.0,9.0,11.8,6.2
2025-03-01,TRMB,9.3,9.0,11.8,6.2
2025-04-01,TRMB,13.9,9.0,11.8,6.2
2025-05-01,TRMB,10.4,9.0,11.8,6.2
2025-06-01,TRMB,6.6,9.0,11.8,6.2
2025-07-01,TRMB,11.1,9.0,11.8,6.2
2025-08-01,TRMB,8.7,9.0,11.8,6.2
2025-09-01,TRMB,3.1,9.0,11.8,6.2
2024-08-01,TRMD,4.9,4.2,5.6,2.8
2024-09-01,TRMD,4.5,4.2,5.6,2.8
2024-10-01,TRMD,8.0,4.2,5.6,2.8
2024-11-01,TRMD,5.7,4.2,5.6,2.8
2024-12-01,TRMD,3.1,4.2,5.6,2.8
2025-01-01,TRMD,4.2,4.2,5.6,2.8
2025-02-01,TRMD,4.1,4.2,5.6,2.8
2025-03-01,TRMD,3.9,4.2,5.6,2.8
2025-04-01,TRMD,3.2,4.2,5.6,2.8
2025-05-01,TRMD,2.6,4.2,5.6,2.8
2025-06-01,TRMD,3.3,4.2,5.6,2.8
2025-07-01,TRMD,3.3,4.2,5.6,2.8
2025-08-01,TRMD,3.8,4.2,5.6,2.8
2025-09-01,TRMD,1.5,4.2,5.6,2.8
2024-08-01,TROW,14.0,12.4,15.4,9.4
2024-09-01,TROW,10.0,12.4,15.4,9.4
2024-10-01,TROW,10.2,12.4,15.4,9.4
2024-11-01,TROW,16.2,12.4,15.4,9.4
2024-12-01,TROW,13.7,12.4,15.4,9.4
2025-01-01,TROW,10.7,12.4,15.4,9.4
2025-02-01,TROW,12.7,12.4,15.4,9.4
2025-03-01,TROW,17.2,12.4,15.4,9.4
2025-04-01,TROW,16.7,12.4,15.4,9.4
2025-05-01,TROW,10.2,12.4,15.4,9.4
2025-06-01,TROW,6.2,12.4,15.4,9.4
2025-07-01,TROW,12.1,12.4,15.4,9.4
2025-08-01,TROW,10.6,12.4,15.4,9.4
2025-09-01,TROW,13.7,12.4,15.4,9.4
2024-08-01,TRV,21.8,24.9,33.2,16.6
2024-09-01,TRV,17.3,24.9,33.2,16.6
2024-10-01,TRV,44.9,24.9,33.2,16.6
2024-11-01,TRV,27.2,24.9,33.2,16.6
2024-12-01,TRV,33.1,24.9,33.2,16.6
2025-01-01,TRV,24.2,24.9,33.2,16.6
2025-02-01,TRV,21.8,24.9,33.2,16.6
2025-03-01,TRV,18.7,24.9,33.2,16.6
2025-04-01,TRV,35.8,24.9,33.2,16.6
2025-05-01,TRV,17.5,24.9,33.2,16.6
2025-06-01,TRV,19.0,24.9,33.2,16.6
2025-07-01,TRV,19.9,24.9,33.2,16.6
2025-08-01,TRV,23.0,24.9,33.2,16.6
2025-09-01,TRV,11.9,24.9,33.2,16.6
2024-08-01,TS,2.5,3.8,5.8,1.8
2024-09-01,TS,4.2,3.8,5.8,1.8
2024-10-01,TS,1.8,3.8,5.8,1.8
2024-11-01,TS,5.5,3.8,5.8,1.8
2024-12-01,TS,2.7,3.8,5.8,1.8
2025-01-01,TS,2.3,3.8,5.8,1.8
2025-02-01,TS,3.4,3.8,5.8,1.8
2025-03-01,TS,5.5,3.8,5.8,1.8
2025-04-01,TS,9.4,3.8,5.8,1.8
2025-05-01,TS,3.4,3.8,5.8,1.8
2025-06-01,TS,3.2,3.8,5.8,1.8
2025-07-01,TS,4.1,3.8,5.8,1.8
2025-08-01,TS,2.2,3.8,5.8,1.8
2025-09-01,TS,1.3,3.8,5.8,1.8
2024-08-01,TSCO,6.0,7.1,9.1,5.1
2024-09-01,TSCO,5.2,7.1,9.1,5.1
2024-10-01,TSCO,8.5,7.1,9.1,5.1
2024-11-01,TSCO,5.6,7.1,9.1,5.1
2024-12-01,TSCO,5.7,7.1,9.1,5.1
2025-01-01,TSCO,7.7,7.1,9.1,5.1
2025-02-01,TSCO,5.6,7.1,9.1,5.1
2025-03-01,TSCO,8.6,7.1,9.1,5.1
2025-04-01,TSCO,9.3,7.1,9.1,5.1
2025-05-01,TSCO,5.0,7.1,9.1,5.1
2025-06-01,TSCO,6.5,7.1,9.1,5.1
2025-07-01,TSCO,11.7,7.1,9.1,5.1
2025-08-01,TSCO,7.4,7.1,9.1,5.1
2025-09-01,TSCO,2.3,7.1,9.1,5.1
2024-08-01,TSLA,49.9,80.9,110.4,51.4
2024-09-01,TSLA,55.2,80.9,110.4,51.4
2024-10-01,TSLA,61.4,80.9,110.4,51.4
2024-11-01,TSLA,123.1,80.9,110.4,51.4
2024-12-01,TSLA,140.3,80.9,110.4,51.4
2025-01-01,TSLA,66.7,80.9,110.4,51.4
2025-02-01,TSLA,120.4,80.9,110.4,51.4
2025-03-01,TSLA,86.9,80.9,110.4,51.4
2025-04-01,TSLA,80.6,80.9,110.4,51.4
2025-05-01,TSLA,96.7,80.9,110.4,51.4
2025-06-01,TSLA,84.3,80.9,110.4,51.4
2025-07-01,TSLA,49.2,80.9,110.4,51.4
2025-08-01,TSLA,57.6,80.9,110.4,51.4
2025-09-01,TSLA,30.3,80.9,110.4,51.4
2024-08-01,TSN,5.6,5.9,7.9,3.8
2024-09-01,TSN,9.3,5.9,7.9,3.8
2024-10-01,TSN,3.6,5.9,7.9,3.8
2024-11-01,TSN,8.3,5.9,7.9,3.8
2024-12-01,TSN,7.7,5.9,7.9,3.8
2025-01-01,TSN,4.6,5.9,7.9,3.8
2025-02-01,TSN,5.6,5.9,7.9,3.8
2025-03-01,TSN,4.7,5.9,7.9,3.8
2025-04-01,TSN,7.6,5.9,7.9,3.8
2025-05-01,TSN,7.1,5.9,7.9,3.8
2025-06-01,TSN,1.9,5.9,7.9,3.8
2025-07-01,TSN,5.5,5.9,7.9,3.8
2025-08-01,TSN,5.9,5.9,7.9,3.8
2025-09-01,TSN,1.5,5.9,7.9,3.8
2024-08-01,TT,55.7,46.5,62.5,30.5
2024-09-01,TT,52.8,46.5,62.5,30.5
2024-10-01,TT,40.7,46.5,62.5,30.5
2024-11-01,TT,52.1,46.5,62.5,30.5
2024-12-01,TT,53.4,46.5,62.5,30.5
2025-01-01,TT,48.7,46.5,62.5,30.5
2025-02-01,TT,29.9,46.5,62.5,30.5
2025-03-01,TT,38.9,46.5,62.5,30.5
2025-04-01,TT,86.2,46.5,62.5,30.5
2025-05-01,TT,50.2,46.5,62.5,30.5
2025-06-01,TT,21.3,46.5,62.5,30.5
2025-07-01,TT,52.1,46.5,62.5,30.5
2025-08-01,TT,28.1,46.5,62.5,30.5
2025-09-01,TT,15.0,46.5,62.5,30.5
2024-08-01,TTD,28.3,22.6,34.9,10.3
2024-09-01,TTD,14.4,22.6,34.9,10.3
2024-10-01,TTD,17.2,22.6,34.9,10.3
2024-11-01,TTD,16.7,22.6,34.9,10.3
2024-12-01,TTD,24.2,22.6,34.9,10.3
2025-01-01,TTD,11.7,22.6,34.9,10.3
2025-02-01,TTD,56.4,22.6,34.9,10.3
2025-03-01,TTD,19.2,22.6,34.9,10.3
2025-04-01,TTD,14.7,22.6,34.9,10.3
2025-05-01,TTD,27.5,22.6,34.9,10.3
2025-06-01,TTD,12.0,22.6,34.9,10.3
2025-07-01,TTD,16.8,22.6,34.9,10.3
2025-08-01,TTD,41.2,22.6,34.9,10.3
2025-09-01,TTD,3.3,22.6,34.9,10.3
2024-08-01,TTWO,27.7,24.4,33.4,15.4
2024-09-01,TTWO,14.3,24.4,33.4,15.4
2024-10-01,TTWO,17.9,24.4,33.4,15.4
2024-11-01,TTWO,29.6,24.4,33.4,15.4
2024-12-01,TTWO,12.9,24.4,33.4,15.4
2025-01-01,TTWO,15.2,24.4,33.4,15.4
2025-02-01,TTWO,36.9,24.4,33.4,15.4
2025-03-01,TTWO,23.9,24.4,33.4,15.4
2025-04-01,TTWO,45.5,24.4,33.4,15.4
2025-05-01,TTWO,29.8,24.4,33.4,15.4
2025-06-01,TTWO,23.0,24.4,33.4,15.4
2025-07-01,TTWO,21.6,24.4,33.4,15.4
2025-08-01,TTWO,22.8,24.4,33.4,15.4
2025-09-01,TTWO,13.4,24.4,33.4,15.4
2024-08-01,TUR,6.5,3.5,5.3,1.7
2024-09-01,TUR,2.9,3.5,5.3,1.7
2024-10-01,TUR,3.6,3.5,5.3,1.7
2024-11-01,TUR,4.1,3.5,5.3,1.7
2024-12-01,TUR,3.3,3.5,5.3,1.7
2025-01-01,TUR,1.9,3.5,5.3,1.7
2025-02-01,TUR,2.5,3.5,5.3,1.7
2025-03-01,TUR,8.3,3.5,5.3,1.7
2025-04-01,TUR,2.5,3.5,5.3,1.7
2025-05-01,TUR,2.9,3.5,5.3,1.7
2025-06-01,TUR,2.8,3.5,5.3,1.7
2025-07-01,TUR,2.1,3.5,5.3,1.7
2025-08-01,TUR,2.5,3.5,5.3,1.7
2025-09-01,TUR,0.8,3.5,5.3,1.7
2024-08-01,TXN,34.6,27.9,35.6,20.2
2024-09-01,TXN,17.3,27.9,35.6,20.2
2024-10-01,TXN,18.7,27.9,35.6,20.2
2024-11-01,TXN,24.5,27.9,35.6,20.2
2024-12-01,TXN,19.1,27.9,35.6,20.2
2025-01-01,TXN,21.0,27.9,35.6,20.2
2025-02-01,TXN,29.0,27.9,35.6,20.2
2025-03-01,TXN,28.2,27.9,35.6,20.2
2025-04-01,TXN,40.0,27.9,35.6,20.2
2025-05-01,TXN,31.8,27.9,35.6,20.2
2025-06-01,TXN,26.8,27.9,35.6,20.2
2025-07-01,TXN,41.9,27.9,35.6,20.2
2025-08-01,TXN,31.2,27.9,35.6,20.2
2025-09-01,TXN,18.5,27.9,35.6,20.2
2024-08-01,TXT,10.4,8.8,11.6,6.0
2024-09-01,TXT,6.6,8.8,11.6,6.0
2024-10-01,TXT,10.9,8.8,11.6,6.0
2024-11-01,TXT,8.9,8.8,11.6,6.0
2024-12-01,TXT,10.8,8.8,11.6,6.0
2025-01-01,TXT,6.4,8.8,11.6,6.0
2025-02-01,TXT,4.3,8.8,11.6,6.0
2025-03-01,TXT,7.0,8.8,11.6,6.0
2025-04-01,TXT,15.5,8.8,11.6,6.0
2025-05-01,TXT,8.1,8.8,11.6,6.0
2025-06-01,TXT,8.4,8.8,11.6,6.0
2025-07-01,TXT,10.6,8.8,11.6,6.0
2025-08-01,TXT,6.5,8.8,11.6,6.0
2025-09-01,TXT,3.7,8.8,11.6,6.0
2024-08-01,TYL,37.1,55.0,71.5,38.5
2024-09-01,TYL,29.3,55.0,71.5,38.5
2024-10-01,TYL,57.9,55.0,71.5,38.5
2024-11-01,TYL,42.2,55.0,71.5,38.5
2024-12-01,TYL,65.0,55.0,71.5,38.5
2025-01-01,TYL,67.7,55.0,71.5,38.5
2025-02-01,TYL,73.8,55.0,71.5,38.5
2025-03-01,TYL,74.3,55.0,71.5,38.5
2025-04-01,TYL,72.6,55.0,71.5,38.5
2025-05-01,TYL,47.5,55.0,71.5,38.5
2025-06-01,TYL,36.8,55.0,71.5,38.5
2025-07-01,TYL,46.8,55.0,71.5,38.5
2025-08-01,TYL,74.2,55.0,71.5,38.5
2025-09-01,TYL,14.6,55.0,71.5,38.5
2025-09-01,TYX,0.2,0.0,0.1,-0.0
2024-08-01,UAL,8.9,19.7,25.9,13.4
2024-09-01,UAL,16.7,19.7,25.9,13.4
2024-10-01,UAL,26.4,19.7,25.9,13.4
2024-11-01,UAL,24.5,19.7,25.9,13.4
2024-12-01,UAL,14.9,19.7,25.9,13.4
2025-01-01,UAL,24.2,19.7,25.9,13.4
2025-02-01,UAL,18.7,19.7,25.9,13.4
2025-03-01,UAL,32.3,19.7,25.9,13.4
2025-04-01,UAL,21.4,19.7,25.9,13.4
2025-05-01,UAL,16.0,19.7,25.9,13.4
2025-06-01,UAL,14.3,19.7,25.9,13.4
2025-07-01,UAL,16.2,19.7,25.9,13.4
2025-08-01,UAL,23.9,19.7,25.9,13.4
2025-09-01,UAL,7.9,19.7,25.9,13.4
2024-08-01,UBER,19.6,13.5,17.6,9.3
2024-09-01,UBER,11.3,13.5,17.6,9.3
2024-10-01,UBER,17.1,13.5,17.6,9.3
2024-11-01,UBER,8.6,13.5,17.6,9.3
2024-12-01,UBER,14.1,13.5,17.6,9.3
2025-01-01,UBER,8.4,13.5,17.6,9.3
2025-02-01,UBER,18.6,13.5,17.6,9.3
2025-03-01,UBER,8.4,13.5,17.6,9.3
2025-04-01,UBER,20.6,13.5,17.6,9.3
2025-05-01,UBER,13.5,13.5,17.6,9.3
2025-06-01,UBER,12.5,13.5,17.6,9.3
2025-07-01,UBER,11.4,13.5,17.6,9.3
2025-08-01,UBER,12.1,13.5,17.6,9.3
2025-09-01,UBER,5.9,13.5,17.6,9.3
2024-08-01,UDR,4.7,4.1,5.8,2.4
2024-09-01,UDR,4.1,4.1,5.8,2.4
2024-10-01,UDR,3.7,4.1,5.8,2.4
2024-11-01,UDR,5.6,4.1,5.8,2.4
2024-12-01,UDR,3.4,4.1,5.8,2.4
2025-01-01,UDR,3.5,4.1,5.8,2.4
2025-02-01,UDR,4.2,4.1,5.8,2.4
2025-03-01,UDR,4.0,4.1,5.8,2.4
2025-04-01,UDR,9.0,4.1,5.8,2.4
2025-05-01,UDR,4.7,4.1,5.8,2.4
2025-06-01,UDR,2.2,4.1,5.8,2.4
2025-07-01,UDR,2.6,4.1,5.8,2.4
2025-08-01,UDR,2.5,4.1,5.8,2.4
2025-09-01,UDR,1.6,4.1,5.8,2.4
2024-08-01,UHS,33.1,29.3,35.4,23.1
2024-09-01,UHS,31.2,29.3,35.4,23.1
2024-10-01,UHS,38.4,29.3,35.4,23.1
2024-11-01,UHS,22.8,29.3,35.4,23.1
2024-12-01,UHS,29.1,29.3,35.4,23.1
2025-01-01,UHS,18.7,29.3,35.4,23.1
2025-02-01,UHS,29.5,29.3,35.4,23.1
2025-03-01,UHS,27.4,29.3,35.4,23.1
2025-04-01,UHS,36.7,29.3,35.4,23.1
2025-05-01,UHS,24.7,29.3,35.4,23.1
2025-06-01,UHS,28.7,29.3,35.4,23.1
2025-07-01,UHS,37.1,29.3,35.4,23.1
2025-08-01,UHS,25.2,29.3,35.4,23.1
